2018-06-29T21:12:18-0700,5846,65.63,28.47
2018-06-29T21:17:18-0700,5847,64.98,28.47
2018-06-29T21:22:18-0700,5848,64.82,28.47
2018-06-29T21:27:18-0700,5849,64.32,28.47
2018-06-29T21:32:18-0700,5850,64.24,28.47
2018-06-29T21:37:18-0700,5851,63.96,28.47
2018-06-29T21:42:19-0700,5852,63.65,28.47
2018-06-29T21:47:19-0700,5853,63.27,28.47
2018-06-29T21:52:19-0700,5854,62.86,28.47
2018-06-29T21:57:19-0700,5855,62.84,28.47
2018-06-29T22:02:19-0700,5856,62.73,28.47
2018-06-29T22:07:19-0700,5857,62.47,28.47
2018-06-29T22:12:20-0700,5858,62.89,28.48
2018-06-29T22:17:20-0700,5859,63.79,28.48
2018-06-29T22:22:20-0700,5860,64.34,28.48
2018-06-29T22:27:20-0700,5861,64.57,28.47
2018-06-29T22:32:20-0700,5862,64.78,28.47
2018-06-29T22:37:20-0700,5863,64.80,28.47
2018-06-29T22:42:20-0700,5864,64.74,28.47
2018-06-29T22:47:21-0700,5865,64.65,28.47
2018-06-29T22:52:21-0700,5866,64.60,28.47
2018-06-29T22:57:21-0700,5867,64.63,28.48
2018-06-29T23:02:22-0700,5868,64.54,28.48
2018-06-29T23:07:22-0700,5869,63.20,28.48
2018-06-29T23:12:22-0700,5870,62.89,28.47
2018-06-29T23:17:22-0700,5871,63.40,28.48
2018-06-29T23:22:22-0700,5872,63.61,28.48
2018-06-29T23:27:22-0700,5873,63.39,28.48
2018-06-29T23:32:22-0700,5874,63.54,28.47
2018-06-29T23:37:23-0700,5875,63.46,28.47
2018-06-29T23:42:23-0700,5876,63.38,28.47
2018-06-29T23:47:23-0700,5877,63.22,28.47
2018-06-29T23:52:23-0700,5878,63.07,28.47
2018-06-29T23:57:23-0700,5879,63.06,28.47
2018-06-30T00:02:24-0700,5880,63.04,28.47
2018-06-30T00:07:24-0700,5881,62.98,28.47
2018-06-30T00:12:24-0700,5882,62.94,28.47
2018-06-30T00:17:24-0700,5883,63.10,28.46
2018-06-30T00:22:24-0700,5884,63.13,28.46
2018-06-30T00:27:24-0700,5885,63.18,28.46
2018-06-30T00:32:25-0700,5886,63.21,28.46
2018-06-30T00:37:25-0700,5887,63.26,28.46
2018-06-30T00:42:25-0700,5888,63.09,28.46
2018-06-30T00:47:25-0700,5889,63.07,28.46
2018-06-30T00:52:25-0700,5890,63.26,28.46
2018-06-30T00:57:26-0700,5891,63.28,28.46
2018-06-30T01:02:26-0700,5892,63.38,28.45
2018-06-30T01:07:26-0700,5893,63.33,28.45
2018-06-30T01:12:26-0700,5894,63.36,28.45
2018-06-30T01:17:26-0700,5895,63.36,28.45
2018-06-30T01:22:26-0700,5896,63.39,28.45
2018-06-30T01:27:27-0700,5897,63.47,28.45
2018-06-30T01:32:27-0700,5898,63.61,28.45
2018-06-30T01:37:27-0700,5899,63.72,28.45
2018-06-30T01:42:27-0700,5900,63.72,28.45
2018-06-30T01:47:27-0700,5901,63.80,28.45
2018-06-30T01:52:27-0700,5902,64.07,28.45
2018-06-30T01:57:27-0700,5903,64.55,28.45
2018-06-30T02:02:28-0700,5904,64.56,28.45
2018-06-30T02:07:28-0700,5905,64.43,28.45
2018-06-30T02:12:28-0700,5906,64.31,28.45
2018-06-30T02:17:28-0700,5907,64.26,28.45
2018-06-30T02:22:28-0700,5908,64.75,28.45
2018-06-30T02:27:29-0700,5909,64.78,28.45
2018-06-30T02:32:29-0700,5910,64.74,28.45
2018-06-30T02:37:29-0700,5911,64.65,28.45
2018-06-30T02:42:29-0700,5912,64.62,28.45
2018-06-30T02:47:30-0700,5913,64.60,28.45
2018-06-30T02:52:30-0700,5914,64.52,28.45
2018-06-30T02:57:30-0700,5915,64.48,28.45
2018-06-30T03:02:30-0700,5916,64.49,28.45
2018-06-30T03:07:30-0700,5917,64.50,28.45
2018-06-30T03:12:31-0700,5918,64.36,28.45
2018-06-30T03:17:31-0700,5919,64.29,28.45
2018-06-30T03:22:31-0700,5920,64.34,28.45
2018-06-30T03:27:31-0700,5921,64.34,28.45
2018-06-30T03:32:31-0700,5922,64.29,28.45
2018-06-30T03:37:31-0700,5923,64.29,28.45
2018-06-30T03:42:31-0700,5924,64.36,28.45
2018-06-30T03:47:31-0700,5925,64.36,28.45
2018-06-30T03:52:31-0700,5926,64.34,28.45
2018-06-30T03:57:32-0700,5927,64.34,28.45
2018-06-30T04:02:32-0700,5928,64.31,28.45
2018-06-30T04:07:32-0700,5929,64.32,28.45
2018-06-30T04:12:32-0700,5930,64.39,28.45
2018-06-30T04:17:32-0700,5931,64.41,28.46
2018-06-30T04:22:33-0700,5932,64.50,28.46
2018-06-30T04:27:33-0700,5933,64.48,28.46
2018-06-30T04:32:33-0700,5934,64.24,28.46
2018-06-30T04:37:33-0700,5935,64.11,28.46
2018-06-30T04:42:34-0700,5936,63.60,28.46
2018-06-30T04:47:34-0700,5937,63.35,28.46
2018-06-30T04:52:34-0700,5938,63.49,28.46
2018-06-30T04:57:34-0700,5939,63.37,28.46
2018-06-30T05:02:34-0700,5940,63.38,28.46
2018-06-30T05:07:34-0700,5941,63.39,28.46
2018-06-30T05:12:34-0700,5942,63.40,28.46
2018-06-30T05:17:35-0700,5943,63.39,28.46
2018-06-30T05:22:35-0700,5944,63.39,28.46
2018-06-30T05:27:35-0700,5945,63.39,28.46
2018-06-30T05:32:35-0700,5946,63.39,28.47
2018-06-30T05:37:35-0700,5947,63.33,28.47
2018-06-30T05:42:36-0700,5948,63.28,28.47
2018-06-30T05:47:36-0700,5949,63.28,28.47
2018-06-30T05:52:36-0700,5950,63.30,28.47
2018-06-30T05:57:36-0700,5951,63.27,28.47
2018-06-30T06:02:36-0700,5952,63.15,28.47
2018-06-30T06:07:36-0700,5953,63.08,28.47
2018-06-30T06:12:37-0700,5954,63.05,28.47
2018-06-30T06:17:37-0700,5955,62.97,28.47
2018-06-30T06:22:37-0700,5956,62.94,28.47
2018-06-30T06:27:37-0700,5957,62.85,28.47
2018-06-30T06:32:37-0700,5958,62.85,28.47
2018-06-30T06:37:37-0700,5959,62.87,28.47
2018-06-30T06:42:37-0700,5960,62.56,28.48
2018-06-30T06:47:37-0700,5961,62.38,28.48
2018-06-30T06:52:38-0700,5962,62.41,28.48
2018-06-30T06:57:38-0700,5963,62.42,28.48
2018-06-30T07:02:38-0700,5964,62.29,28.48
2018-06-30T07:07:38-0700,5965,62.36,28.48
2018-06-30T07:12:38-0700,5966,62.21,28.48
2018-06-30T07:17:38-0700,5967,62.17,28.49
2018-06-30T07:22:38-0700,5968,61.90,28.49
2018-06-30T07:27:39-0700,5969,61.55,28.49
2018-06-30T07:32:39-0700,5970,61.09,28.49
2018-06-30T07:37:39-0700,5971,60.89,28.49
2018-06-30T07:42:39-0700,5972,60.52,28.49
2018-06-30T07:47:40-0700,5973,60.16,28.49
2018-06-30T07:52:40-0700,5974,60.06,28.49
2018-06-30T07:57:40-0700,5975,60.04,28.49
2018-06-30T08:02:40-0700,5976,59.88,28.49
2018-06-30T08:07:40-0700,5977,59.80,28.50
2018-06-30T08:12:40-0700,5978,59.91,28.50
2018-06-30T08:17:41-0700,5979,60.13,28.50
2018-06-30T08:22:41-0700,5980,60.24,28.50
2018-06-30T08:27:41-0700,5981,60.43,28.50
2018-06-30T08:32:41-0700,5982,60.54,28.50
2018-06-30T08:37:41-0700,5983,60.76,28.50
2018-06-30T08:42:41-0700,5984,61.03,28.50
2018-06-30T08:47:42-0700,5985,61.38,28.50
2018-06-30T08:52:42-0700,5986,61.82,28.51
2018-06-30T08:57:42-0700,5987,62.24,28.51
2018-06-30T09:02:42-0700,5988,62.49,28.51
2018-06-30T09:07:42-0700,5989,62.55,28.51
2018-06-30T09:12:43-0700,5990,62.73,28.51
2018-06-30T09:17:43-0700,5991,63.07,28.51
2018-06-30T09:22:43-0700,5992,63.31,28.51
2018-06-30T09:27:43-0700,5993,63.62,28.51
2018-06-30T09:32:43-0700,5994,64.03,28.51
2018-06-30T09:37:43-0700,5995,64.27,28.51
2018-06-30T09:42:44-0700,5996,64.57,28.51
2018-06-30T09:47:44-0700,5997,64.89,28.51
2018-06-30T09:52:44-0700,5998,64.94,28.51
2018-06-30T09:57:44-0700,5999,65.27,28.52
2018-06-30T10:02:44-0700,6000,65.81,28.52
2018-06-30T10:07:44-0700,6001,66.04,28.52
2018-06-30T10:12:44-0700,6002,66.19,28.52
2018-06-30T10:17:44-0700,6003,66.59,28.52
2018-06-30T10:22:44-0700,6004,66.97,28.52
2018-06-30T10:27:44-0700,6005,67.22,28.52
2018-06-30T10:32:44-0700,6006,67.78,28.52
2018-06-30T10:37:44-0700,6007,68.22,28.52
2018-06-30T10:42:45-0700,6008,68.37,28.52
2018-06-30T10:47:45-0700,6009,68.42,28.52
2018-06-30T10:52:45-0700,6010,68.93,28.52
2018-06-30T10:57:45-0700,6011,69.42,28.52
2018-06-30T11:02:45-0700,6012,69.65,28.52
2018-06-30T11:07:45-0700,6013,69.84,28.52
2018-06-30T11:12:45-0700,6014,70.15,28.52
2018-06-30T11:17:45-0700,6015,70.51,28.52
2018-06-30T11:22:45-0700,6016,70.71,28.53
2018-06-30T11:27:46-0700,6017,70.69,28.53
2018-06-30T11:32:46-0700,6018,70.78,28.53
2018-06-30T11:37:46-0700,6019,70.93,28.53
2018-06-30T11:42:46-0700,6020,70.56,28.53
2018-06-30T11:47:46-0700,6021,70.59,28.53
2018-06-30T11:52:46-0700,6022,70.96,28.53
2018-06-30T11:57:47-0700,6023,71.15,28.53
2018-06-30T12:02:47-0700,6024,71.62,28.53
2018-06-30T12:07:47-0700,6025,71.16,28.53
2018-06-30T12:12:47-0700,6026,71.83,28.53
2018-06-30T12:17:47-0700,6027,72.01,28.53
2018-06-30T12:22:47-0700,6028,71.90,28.53
2018-06-30T12:27:47-0700,6029,72.34,28.53
2018-06-30T12:32:48-0700,6030,72.27,28.53
2018-06-30T12:37:48-0700,6031,72.12,28.53
2018-06-30T12:42:48-0700,6032,72.51,28.53
2018-06-30T12:47:49-0700,6033,73.01,28.53
2018-06-30T12:52:49-0700,6034,73.10,28.53
2018-06-30T12:57:49-0700,6035,72.58,28.53
2018-06-30T13:02:49-0700,6036,72.38,28.53
2018-06-30T13:07:49-0700,6037,72.22,28.53
2018-06-30T13:12:50-0700,6038,72.30,28.53
2018-06-30T13:17:50-0700,6039,72.24,28.53
2018-06-30T13:22:50-0700,6040,72.46,28.53
2018-06-30T13:27:50-0700,6041,72.87,28.53
2018-06-30T13:32:50-0700,6042,73.15,28.53
2018-06-30T13:37:51-0700,6043,72.91,28.53
2018-06-30T13:42:51-0700,6044,72.96,28.53
2018-06-30T13:47:51-0700,6045,73.11,28.53
2018-06-30T13:52:51-0700,6046,73.49,28.53
2018-06-30T13:57:51-0700,6047,73.53,28.53
2018-06-30T14:02:51-0700,6048,73.52,28.54
2018-06-30T14:07:52-0700,6049,73.53,28.53
2018-06-30T14:12:52-0700,6050,73.08,28.53
2018-06-30T14:17:52-0700,6051,72.86,28.53
2018-06-30T14:22:52-0700,6052,72.46,28.53
2018-06-30T14:27:52-0700,6053,72.89,28.53
2018-06-30T14:32:53-0700,6054,72.90,28.53
2018-06-30T14:37:53-0700,6055,72.83,28.53
